$PNORC,041825,233311,31,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,9,9,*0D
$PNORC,041825,233311,32,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,8,9,*0F
$PNORC,041825,233311,33,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,8,8,*0C
$PNORC,041825,233311,34,-32.77,-32.77,-32.77,,46.34,225.0,C,97,95,130,,9,7,8,*0B
$PNORC,041825,233311,35,-32.77,-32.77,-32.77,,46.34,225.0,C,97,96,130,,9,9,8,*07
$PNORC,041825,233311,36,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,9,8,*0B
$PNORC,041825,233311,37,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,9,8,*09
$PNORC,041825,233311,38,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,8,9,9,*06
$PNORC,041825,233311,39,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,8,8,*06
$PNORC,041825,233311,40,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,9,9,*0B
$PNORC,041825,233311,41,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,9,8,*08
$PNORC,041825,233311,42,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,8,8,*0A
$PNORC,041825,233311,43,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,8,9,*09
$PNORC,041825,233311,44,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,9,8,*0E
$PNORC,041825,233311,45,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,8,8,8,*0C
$PNORC,041825,233311,46,-32.77,-32.77,-32.77,,46.34,225.0,C,97,95,130,,9,8,8,*01
$PNORC,041825,233311,47,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,9,8,9,*0E
$PNORC,041825,233311,48,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,9,9,*03
$PNORC,041825,233311,49,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,9,8,9,*03
$PNORC,041825,233311,50,-32.77,-32.77,-32.77,,46.34,225.0,C,99,95,130,,13,9,8,*32
$PNORC,041825,233311,51,-32.77,-32.77,-32.77,,46.34,225.0,C,100,96,130,,15,10,9,*3E
$PNORC,041825,233311,52,-32.77,-32.77,-32.77,,46.34,225.0,C,99,97,130,,10,9,8,*31
$PNORC,041825,233311,53,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,8,8,8,*08
$PNORC,041825,233311,54,-32.77,-32.77,-32.77,,46.34,225.0,C,98,96,130,,6,3,4,*06
$PNORI,4,Signature55_200299,3,54,20.00,10.00,0*48
$PNORS,041825,235311,00000000,3A4C0002,23.2,1541.9,218.3,-0.4,0.6,25.372,28.07,0,0*48
$PNORC,041825,235311,1,-0.10,-0.44,0.04,,0.45,193.5,C,191,189,191,,91,96,96,*23
$PNORC,041825,235311,2,-0.01,-0.33,0.01,,0.33,181.4,C,184,183,184,,98,97,94,*26
$PNORC,041825,235311,3,0.06,-0.32,-0.01,,0.33,168.9,C,176,176,176,,89,88,88,*22
$PNORC,041825,235311,4,0.08,-0.31,-0.03,,0.32,166.1,C,166,164,164,,92,88,79,*28
$PNORC,041825,235311,5,0.16,-0.19,-0.05,,0.24,140.3,C,154,153,153,,87,87,82,*25
$PNORC,041825,235311,6,0.15,-0.09,-0.04,,0.18,121.9,C,148,149,149,,94,94,86,*2E
$PNORC,041825,235311,7,0.08,-0.03,-0.03,,0.09,108.0,C,145,145,145,,97,94,75,*2E
$PNORC,041825,235311,8,0.00,-0.07,-0.03,,0.07,179.1,C,135,137,139,,82,88,51,*22
$PNORC,041825,235311,9,-32.77,-32.77,-32.77,,46.34,225.0,C,124,131,136,,86,89,42,*0C
$PNORC,041825,235311,10,-32.77,-32.77,-32.77,,46.34,225.0,C,118,124,134,,84,89,33,*39
$PNORC,041825,235311,11,-32.77,-32.77,-32.77,,46.34,225.0,C,115,116,132,,76,78,23,*30
$PNORC,041825,235311,12,-32.77,-32.77,-32.77,,46.34,225.0,C,113,116,132,,70,86,22,*33
$PNORC,041825,235311,13,-32.77,-32.77,-32.77,,46.34,225.0,C,110,119,132,,70,95,16,*3B
$PNORC,041825,235311,14,-32.77,-32.77,-32.77,,46.34,225.0,C,107,112,131,,57,78,16,*34
$PNORC,041825,235311,15,-32.77,-32.77,-32.77,,46.34,225.0,C,104,104,131,,44,59,11,*37
$PNORC,041825,235311,16,-32.77,-32.77,-32.77,,46.34,225.0,C,102,101,130,,35,48,11,*30
$PNORC,041825,235311,17,-32.77,-32.77,-32.77,,46.34,225.0,C,100,98,130,,28,34,10,*04
$PNORC,041825,235311,18,-32.77,-32.77,-32.77,,46.34,225.0,C,100,97,130,,22,27,11,*0D
$PNORC,041825,235311,19,-32.77,-32.77,-32.77,,46.34,225.0,C,100,96,135,,19,19,45,*0C
$PNORC,041825,235311,20,-32.77,-32.77,-32.77,,46.34,225.0,C,100,96,133,,27,19,17,*0A
$PNORC,041825,235311,21,-32.77,-32.77,-32.77,,46.34,225.0,C,105,100,132,,36,32,14,*3B
$PNORC,041825,235311,22,-32.77,-32.77,-32.77,,46.34,225.0,C,140,128,142,,31,45,13,*34
$PNORC,041825,235311,23,0.01,0.04,-0.01,,0.04,11.9,C,177,169,182,,74,63,91,*0F
$PNORC,041825,235311,24,-0.01,-0.05,-0.01,,0.05,193.8,C,183,184,184,,77,92,74,*3A
$PNORC,041825,235311,25,-32.77,-32.77,-32.77,,46.34,225.0,C,163,166,151,,41,38,17,*33
$PNORC,041825,235311,26,-32.77,-32.77,-32.77,,46.34,225.0,C,125,121,131,,41,56,11,*39
$PNORC,041825,235311,27,-32.77,-32.77,-32.77,,46.34,225.0,C,102,101,130,,26,35,9,*03
$PNORC,041825,235311,28,-32.77,-32.77,-32.77,,46.34,225.0,C,99,96,130,,15,17,8,*01
$PNORC,041825,235311,29,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,11,10,8,*01
$PNORC,041825,235311,30,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,10,9,8,*3E
$PNORC,041825,235311,31,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,129,,9,8,8,*0E
$PNORC,041825,235311,32,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,130,,9,9,8,*0B
$PNORC,041825,235311,33,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,130,,8,8,9,*0B
$PNORC,041825,235311,34,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,8,9,*02
$PNORC,041825,235311,35,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,9,9,*02
$PNORC,041825,235311,36,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,129,,9,9,9,*06
$PNORC,041825,235311,37,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,129,,10,8,9,*3E
$PNORC,041825,235311,38,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,9,9,*0F
$PNORC,041825,235311,39,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,129,,9,8,9,*07
$PNORC,041825,235311,40,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,8,9,8,*00
$PNORC,041825,235311,41,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,8,8,*01
$PNORC,041825,235311,42,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,8,8,*02
$PNORC,041825,235311,43,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,9,8,*02
$PNORC,041825,235311,44,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,8,9,8,*04
$PNORC,041825,235311,45,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,129,,8,9,9,*0C
$PNORC,041825,235311,46,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,130,,9,8,9,*08
$PNORC,041825,235311,47,-32.77,-32.77,-32.77,,46.34,225.0,C,98,94,130,,9,8,9,*09
$PNORC,041825,235311,48,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,9,8,9,*09
$PNORC,041825,235311,49,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,130,,10,9,8,*30
$PNORC,041825,235311,50,-32.77,-32.77,-32.77,,46.34,225.0,C,99,95,130,,13,10,8,*0C
$PNORC,041825,235311,51,-32.77,-32.77,-32.77,,46.34,225.0,C,100,96,130,,13,10,8,*3F
$PNORC,041825,235311,52,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,130,,10,9,8,*34
$PNORC,041825,235311,53,-32.77,-32.77,-32.77,,46.34,225.0,C,98,95,129,,8,8,9,*04
$PNORC,041825,235311,54,-32.77,-32.77,-32.77,,46.34,225.0,C,97,94,129,,6,2,6,*06
$PNORI,4,Signature55_200299,3,54,20.00,10.00,0*48
$PNORS,041925,001311,00000000,3A4C0002,23.2,1541.9,218.8,0.8,0.7,25.226,28.07,0,0*67
$PNORC,041925,001311,1,-0.13,-0.42,0.03,,0.44,196.7,C,190,190,194,,95,96,96,*2B
$PNORC,041925,001311,2,-0.03,-0.31,0.02,,0.31,185.4,C,184,184,185,,97,98,92,*27
$PNORC,041925,001311,3,0.04,-0.27,-0.01,,0.27,171.4,C,178,177,177,,87,88,87,*2F
$PNORC,041925,001311,4,0.05,-0.28,-0.02,,0.28,170.0,C,168,166,164,,90,89,82,*2E
$PNORC,041925,001311,5,0.16,-0.18,-0.03,,0.24,137.4,C,156,155,153,,95,92,79,*26
$PNORC,041925,001311,6,0.15,-0.08,-0.03,,0.17,119.0,C,147,147,149,,92,94,87,*27
$PNORC,041925,001311,7,0.12,-0.00,-0.02,,0.12,91.0,C,144,144,146,,99,94,86,*19
$PNORC,041925,001311,8,0.05,-0.04,-0.01,,0.07,130.1,C,137,138,141,,87,92,69,*28
$PNORC,041925,001311,9,0.09,-0.10,-0.01,,0.14,136.2,C,127,131,137,,88,91,62,*29
$PNORC,041925,001311,10,0.09,-0.10,-0.01,,0.14,138.9,C,121,127,136,,92,94,61,*19
$PNORC,041925,001311,11,-32.77,-32.77,-32.77,,46.34,225.0,C,116,121,133,,86,87,42,*3A
$PNORC,041925,001311,12,-32.77,-32.77,-32.77,,46.34,225.0,C,111,118,132,,82,86,40,*32
$PNORC,041925,001311,13,-32.77,-32.77,-32.77,,46.34,225.0,C,110,119,130,,87,92,27,*30
$PNORC,041925,001311,14,-32.77,-32.77,-32.77,,46.34,225.0,C,104,118,129,,60,87,18,*3A
$PNORC,041925,001311,15,-32.77,-32.77,-32.77,,46.34,225.0,C,99,110,128,,51,72,12,*05
$PNORC,041925,001311,16,-32.77,-32.77,-32.77,,46.34,225.0,C,99,106,128,,54,64,12,*03
$PNORC,041925,001311,17,-32.77,-32.77,-32.77,,46.34,225.0,C,98,104,128,,45,61,10,*06
$PNORC,041925,001311,18,-32.77,-32.77,-32.77,,46.34,225.0,C,96,100,128,,36,38,10,*0B
$PNORC,041925,001311,19,-32.77,-32.77,-32.77,,46.34,225.0,C,95,98,137,,30,26,56,*3C
$PNORC,041925,001311,20,-32.77,-32.77,-32.77,,46.34,225.0,C,96,99,136,,33,22,23,*30
$PNORC,041925,001311,21,-32.77,-32.77,-32.77,,46.34,225.0,C,102,102,130,,37,28,14,*32
$PNORC,041925,001311,22,-32.77,-32.77,-32.77,,46.34,225.0,C,144,126,139,,40,42,9,*0C
$PNORC,041925,001311,23,0.02,0.07,0.00,,0.08,14.2,C,176,168,183,,73,65,85,*20
$PNORC,041925,001311,24,0.00,-0.05,-0.01,,0.05,178.9,C,182,184,183,,79,94,69,*14
$PNORC,041925,001311,25,-32.77,-32.77,-32.77,,46.34,225.0,C,163,166,154,,42,36,22,*39
